year,month,day,am_pm,rides_count,weekday,isHoliday,isWeekend,mean_temperature,total_precipitation,label3,label5
2016,10,31,False,14514,0,False,False,3.1,0.0,3,4
2016,10,31,True,7952,0,False,False,3.1,0.0,2,3
2017,4,15,False,8854,5,False,True,11.0,3.8,2,3
2017,4,15,True,2464,5,False,True,11.0,3.8,1,1
2017,4,16,False,2491,6,False,True,11.8,14.8,1,1
2017,4,16,True,1466,6,False,True,11.8,14.8,1,1
2017,4,17,False,5881,0,True,False,6.1,1.6,1,2
2017,4,17,True,2155,0,True,False,6.1,1.6,1,1
2017,4,18,False,9275,1,False,False,5.1,0.0,2,3
2017,4,18,True,3986,1,False,False,5.1,0.0,1,1
2017,4,19,False,2404,2,False,False,7.5,18.2,1,1
2017,4,19,True,4208,2,False,False,7.5,18.2,1,1
2017,4,20,False,8672,3,False,False,7.6,0.0,2,3
2017,4,20,True,3849,3,False,False,7.6,0.0,1,1
2017,4,21,False,6305,4,False,False,9.6,8.4,1,2
2017,4,21,True,1804,4,False,False,9.6,8.4,1,1
2017,4,22,False,7317,5,False,True,6.9,0.2,2,2
2017,4,22,True,2603,5,False,True,6.9,0.2,1,1
2017,4,23,False,12362,6,False,True,9.4,0.0,2,4
2017,4,23,True,3374,6,False,True,9.4,0.0,1,1
2017,4,24,False,9471,0,False,False,5.0,0.0,2,3
2017,4,24,True,3926,0,False,False,5.0,0.0,1,1
2017,4,25,False,5560,1,False,False,8.5,6.6,1,2
2017,4,25,True,4935,1,False,False,8.5,6.6,1,1
2017,4,26,False,10728,2,False,False,12.5,1.2,2,3
2017,4,26,True,2762,2,False,False,12.5,1.2,1,1
2017,4,27,False,15703,3,False,False,17.8,0.0,3,4
2017,4,27,True,5649,3,False,False,17.8,0.0,1,2
2017,4,28,False,15220,4,False,False,15.1,0.6,3,4
2017,4,28,True,5882,4,False,False,15.1,0.6,1,2
2017,4,29,False,14137,5,False,True,11.9,0.0,3,4
2017,4,29,True,4937,5,False,True,11.9,0.0,1,1
2017,4,30,False,4878,6,False,True,4.4,9.0,1,1
2017,4,30,True,3069,6,False,True,4.4,9.0,1,1
2017,5,1,False,2946,0,False,False,7.6,37.2,1,1
2017,5,1,True,924,0,False,False,7.6,37.2,1,1
2017,5,2,False,11756,1,False,False,12.0,0.0,2,3
2017,5,2,True,5318,1,False,False,12.0,0.0,1,2
2017,5,3,False,11840,2,False,False,8.0,0.2,2,3
2017,5,3,True,5420,2,False,False,8.0,0.2,1,2
2017,5,4,False,14573,3,False,False,9.2,0.2,3,4
2017,5,4,True,6274,3,False,False,9.2,0.2,1,2
2017,5,5,False,3466,4,False,False,8.4,22.0,1,1
2017,5,5,True,2399,4,False,False,8.4,22.0,1,1
2017,5,6,False,11943,5,False,True,14.4,9.4,2,3
2017,5,6,True,2178,5,False,True,14.4,9.4,1,1
2017,5,7,False,7347,6,False,True,6.9,6.6,2,3
2017,5,7,True,2165,6,False,True,6.9,6.6,1,1
2017,5,8,False,8745,0,False,False,3.5,0.0,2,3
2017,5,8,True,4723,0,False,False,3.5,0.0,1,1
2017,5,9,False,10884,1,False,False,4.7,0.0,2,3
2017,5,9,True,4778,1,False,False,4.7,0.0,1,1
2017,5,10,False,12337,2,False,False,7.6,0.0,2,4
2017,5,10,True,6051,2,False,False,7.6,0.0,1,2
2017,5,11,False,12841,3,False,False,9.6,0.0,2,4
2017,5,11,True,6272,3,False,False,9.6,0.0,1,2
2017,5,12,False,16528,4,False,False,12.9,0.0,3,5
2017,5,12,True,7062,4,False,False,12.9,0.0,2,2
2017,5,13,False,12006,5,False,True,14.0,2.0,2,3
2017,5,13,True,5233,5,False,True,14.0,2.0,1,2
2017,5,14,False,5840,6,False,True,11.0,4.6,1,2
2017,5,14,True,2446,6,False,True,11.0,4.6,1,1
2017,5,15,False,14652,0,False,False,16.1,0.0,3,4
2017,5,15,True,5981,0,False,False,16.1,0.0,1,2
2017,5,16,False,18742,1,False,False,15.4,0.0,3,5
2017,5,16,True,7898,1,False,False,15.4,0.0,2,3
2017,5,17,False,20391,2,False,False,21.7,0.0,3,5
2017,5,17,True,8222,2,False,False,21.7,0.0,2,3
2017,5,18,False,17948,3,False,False,24.6,0.6,3,5
2017,5,18,True,8613,3,False,False,24.6,0.6,2,3
2017,5,19,False,17556,4,False,False,13.8,0.0,3,5
2017,5,19,True,7354,4,False,False,13.8,0.0,2,3
2017,5,20,False,18529,5,False,True,11.9,0.0,3,5
2017,5,20,True,5148,5,False,True,11.9,0.0,1,2
2017,5,21,False,15337,6,False,True,14.1,2.8,3,4
2017,5,21,True,5038,6,False,True,14.1,2.8,1,1
2017,5,22,False,5767,0,True,False,12.1,7.2,1,2
2017,5,22,True,2194,0,True,False,12.1,7.2,1,1
2017,5,23,False,17934,1,False,False,15.5,0.0,3,5
2017,5,23,True,7545,1,False,False,15.5,0.0,2,3
2017,5,24,False,19071,2,False,False,17.4,0.0,3,5
2017,5,24,True,8201,2,False,False,17.4,0.0,2,3
2017,5,25,False,9072,3,False,False,16.5,11.0,2,3
2017,5,25,True,8239,3,False,False,16.5,11.0,2,3
2017,5,26,False,11385,4,False,False,12.8,1.6,2,3
2017,5,26,True,4532,4,False,False,12.8,1.6,1,1
2017,5,27,False,21166,5,False,True,16.9,0.0,3,5
2017,5,27,True,5793,5,False,True,16.9,0.0,1,2
2017,5,28,False,29703,6,False,True,18.9,0.0,3,5
2017,5,28,True,8332,6,False,True,18.9,0.0,2,3
2017,5,29,False,4941,0,False,False,16.2,8.0,1,1
2017,5,29,True,7763,0,False,False,16.2,8.0,2,3
2017,5,30,False,12082,1,False,False,15.6,9.0,2,3
2017,5,30,True,5912,1,False,False,15.6,9.0,1,2
2017,5,31,False,18333,2,False,False,18.0,1.6,3,5
2017,5,31,True,6183,2,False,False,18.0,1.6,1,2
2017,6,1,False,17827,3,False,False,14.3,0.0,3,5
2017,6,1,True,8254,3,False,False,14.3,0.0,2,3
2017,6,2,False,13718,4,False,False,11.6,5.2,3,4
2017,6,2,True,6827,4,False,False,11.6,5.2,2,2
2017,6,3,False,15087,5,False,True,13.8,0.0,3,4
2017,6,3,True,4488,5,False,True,13.8,0.0,1,1
2017,6,4,False,17367,6,False,True,15.8,0.0,3,5
2017,6,4,True,6217,6,False,True,15.8,0.0,1,2
2017,6,5,False,2930,0,False,False,14.0,42.4,1,1
2017,6,5,True,6205,0,False,False,14.0,42.4,1,2
2017,6,6,False,14070,1,False,False,12.6,11.0,3,4
2017,6,6,True,2258,1,False,False,12.6,11.0,1,1
2017,6,7,False,21596,2,False,False,16.1,0.0,3,5
2017,6,7,True,8824,2,False,False,16.1,0.0,2,3
2017,6,8,False,22239,3,False,False,20.8,0.0,3,5
2017,6,8,True,9532,3,False,False,20.8,0.0,2,3
2017,6,9,False,21116,4,False,False,18.7,0.0,3,5
2017,6,9,True,8950,4,False,False,18.7,0.0,2,3
2017,6,10,False,22353,5,False,True,17.2,0.0,3,5
2017,6,10,True,7446,5,False,True,17.2,0.0,2,3
2017,6,11,False,18136,6,False,True,24.8,0.0,3,5
2017,6,11,True,7031,6,False,True,24.8,0.0,2,2
2017,6,12,False,18746,0,False,False,25.7,2.2,3,5
2017,6,12,True,8233,0,False,False,25.7,2.2,2,3
2017,6,13,False,21320,1,False,False,21.5,0.0,3,5
2017,6,13,True,9418,1,False,False,21.5,0.0,2,3
2017,6,14,False,21283,2,False,False,16.7,0.0,3,5
2017,6,14,True,9469,2,False,False,16.7,0.0,2,3
2017,6,15,False,22086,3,False,False,17.2,0.2,3,5
2017,6,15,True,9629,3,False,False,17.2,0.2,2,3
2017,6,16,False,15262,4,False,False,16.9,25.4,3,4
2017,6,16,True,3165,4,False,False,16.9,25.4,1,1
2017,6,17,False,21262,5,False,True,22.1,0.0,3,5
2017,6,17,True,6646,5,False,True,22.1,0.0,1,2
2017,6,18,False,17336,6,False,True,26.7,0.8,3,5
2017,6,18,True,6959,6,False,True,26.7,0.8,2,2
2017,6,19,False,18413,0,False,False,22.7,1.0,3,5
2017,6,19,True,7692,0,False,False,22.7,1.0,2,3
2017,6,20,False,19103,1,False,False,20.7,16.8,3,5
2017,6,20,True,4296,1,False,False,20.7,16.8,1,1
2017,6,21,False,19863,2,False,False,19.0,0.8,3,5
2017,6,21,True,7792,2,False,False,19.0,0.8,2,3
2017,6,22,False,21111,3,False,False,19.8,0.0,3,5
2017,6,22,True,9496,3,False,False,19.8,0.0,2,3
2017,6,23,False,12761,4,False,False,21.2,13.6,2,4
2017,6,23,True,3262,4,False,False,21.2,13.6,1,1
2017,6,24,False,19781,5,True,True,21.7,0.0,3,5
2017,6,24,True,5314,5,True,True,21.7,0.0,1,2
2017,6,25,False,19261,6,False,True,18.8,0.2,3,5
2017,6,25,True,7117,6,False,True,18.8,0.2,2,2
2017,6,26,False,20189,0,False,False,17.7,2.6,3,5
2017,6,26,True,6825,0,False,False,17.7,2.6,2,2
2017,6,27,False,15948,1,False,False,17.6,1.8,3,4
2017,6,27,True,9002,1,False,False,17.6,1.8,2,3
2017,6,28,False,18780,2,False,False,17.8,0.4,3,5
2017,6,28,True,8823,2,False,False,17.8,0.4,2,3
2017,6,29,False,10982,3,False,False,17.7,4.2,2,3
2017,6,29,True,9330,3,False,False,17.7,4.2,2,3
2017,6,30,False,13088,4,False,False,19.3,6.6,2,4
2017,6,30,True,6564,4,False,False,19.3,6.6,1,2
2017,7,1,False,11271,5,True,True,21.4,6.4,2,3
2017,7,1,True,4891,5,True,True,21.4,6.4,1,1
2017,7,2,False,18804,6,False,True,21.0,0.6,3,5
2017,7,2,True,5577,6,False,True,21.0,0.6,1,2
2017,7,3,False,22944,0,True,False,20.4,0.0,3,5
2017,7,3,True,7702,0,True,False,20.4,0.0,2,3
2017,7,4,False,23597,1,False,False,19.8,0.0,3,5
2017,7,4,True,10019,1,False,False,19.8,0.0,2,3
2017,7,5,False,24206,2,False,False,20.6,0.0,3,5
2017,7,5,True,10234,2,False,False,20.6,0.0,2,3
2017,7,6,False,22945,3,False,False,22.9,0.0,3,5
2017,7,6,True,9992,3,False,False,22.9,0.0,2,3
2017,7,7,False,20645,4,False,False,23.4,10.2,3,5
2017,7,7,True,7072,4,False,False,23.4,10.2,2,2
2017,7,8,False,18867,5,False,True,20.0,20.0,3,5
2017,7,8,True,5063,5,False,True,20.0,20.0,1,2
2017,7,9,False,19080,6,False,True,20.0,0.6,3,5
2017,7,9,True,6825,6,False,True,20.0,0.6,2,2
2017,7,10,False,19255,0,False,False,21.2,2.2,3,5
2017,7,10,True,6998,0,False,False,21.2,2.2,2,2
2017,7,11,False,21279,1,False,False,23.1,0.0,3,5
2017,7,11,True,9102,1,False,False,23.1,0.0,2,3
2017,7,12,False,19283,2,False,False,17.7,0.6,3,5
2017,7,12,True,9150,2,False,False,17.7,0.6,2,3
2017,7,13,False,22105,3,False,False,19.1,0.6,3,5
2017,7,13,True,6623,3,False,False,19.1,0.6,1,2
2017,7,14,False,12077,4,False,False,17.2,9.2,2,3
2017,7,14,True,9356,4,False,False,17.2,9.2,2,3
2017,7,15,False,21302,5,False,True,22.0,0.2,3,5
2017,7,15,True,5459,5,False,True,22.0,0.2,1,2
2017,7,16,False,18482,6,False,True,23.1,3.2,3,5
2017,7,16,True,6513,6,False,True,23.1,3.2,1,2
2017,7,17,False,19015,0,False,False,22.4,1.8,3,5
2017,7,17,True,7241,0,False,False,22.4,1.8,2,2
2017,7,18,False,23318,1,False,False,22.6,0.0,3,5
2017,7,18,True,9494,1,False,False,22.6,0.0,2,3
2017,7,19,False,19719,2,False,False,23.7,8.0,3,5
2017,7,19,True,9903,2,False,False,23.7,8.0,2,3
2017,7,20,False,20991,3,False,False,23.4,8.8,3,5
2017,7,20,True,9636,3,False,False,23.4,8.8,2,3
2017,7,21,False,19373,4,False,False,23.0,0.0,3,5
2017,7,21,True,9570,4,False,False,23.0,0.0,2,3
2017,7,22,False,23128,5,False,True,21.1,0.0,3,5
2017,7,22,True,7212,5,False,True,21.1,0.0,2,2
2017,7,23,False,20905,6,False,True,20.1,0.0,3,5
2017,7,23,True,6654,6,False,True,20.1,0.0,1,2
2017,7,24,False,4584,0,False,False,17.0,17.8,1,1
2017,7,24,True,6022,0,False,False,17.0,17.8,1,2
2017,7,25,False,21720,1,False,False,18.5,1.6,3,5
2017,7,25,True,6470,1,False,False,18.5,1.6,1,2
2017,7,26,False,21132,2,False,False,19.1,0.0,3,5
2017,7,26,True,9508,2,False,False,19.1,0.0,2,3
2017,7,27,False,20978,3,False,False,21.3,0.6,3,5
2017,7,27,True,8095,3,False,False,21.3,0.6,2,3
2017,7,28,False,23240,4,False,False,18.7,0.0,3,5
2017,7,28,True,9339,4,False,False,18.7,0.0,2,3
2017,7,29,False,29481,5,False,True,18.2,0.0,3,5
2017,7,29,True,7818,5,False,True,18.2,0.0,2,3
2017,7,30,False,31320,6,False,True,19.8,0.0,3,5
2017,7,30,True,9121,6,False,True,19.8,0.0,2,3
2017,7,31,False,17113,0,False,False,23.2,33.0,3,5
2017,7,31,True,8520,0,False,False,23.2,33.0,2,3
2017,8,1,False,22489,1,False,False,21.0,0.0,3,5
2017,8,1,True,9064,1,False,False,21.0,0.0,2,3
2017,8,2,False,21317,2,False,False,23.7,0.0,3,5
2017,8,2,True,9554,2,False,False,23.7,0.0,2,3
2017,8,3,False,22611,3,False,False,23.2,0.0,3,5
2017,8,3,True,9366,3,False,False,23.2,0.0,2,3
2017,8,4,False,14043,4,False,False,24.2,34.0,3,4
2017,8,4,True,8303,4,False,False,24.2,34.0,2,3
2017,8,5,False,17934,5,False,True,20.75,17.0,3,5
2017,8,5,True,2738,5,False,True,20.75,17.0,1,1
2017,8,6,False,18143,6,False,True,17.3,0.0,3,5
2017,8,6,True,5800,6,False,True,17.3,0.0,1,2
2017,8,7,False,18800,0,False,False,18.2,0.6,3,5
2017,8,7,True,8400,0,False,False,18.2,0.6,2,3
2017,8,8,False,22234,1,False,False,18.8,0.0,3,5
2017,8,8,True,9375,1,False,False,18.8,0.0,2,3
2017,8,9,False,22147,2,False,False,20.6,0.0,3,5
2017,8,9,True,9579,2,False,False,20.6,0.0,2,3
2017,8,10,False,21681,3,False,False,20.1,0.0,3,5
2017,8,10,True,9645,3,False,False,20.1,0.0,2,3
2017,8,11,False,21622,4,False,False,23.0,0.0,3,5
2017,8,11,True,9483,4,False,False,23.0,0.0,2,3
2017,8,12,False,17015,5,False,True,22.0,7.0,3,5
2017,8,12,True,5772,5,False,True,22.0,7.0,1,2
2017,8,13,False,20119,6,False,True,22.1,1.0,3,5
2017,8,13,True,6389,6,False,True,22.1,1.0,1,2
2017,8,14,False,20620,0,False,False,21.4,0.0,3,5
2017,8,14,True,9046,0,False,False,21.4,0.0,2,3
2017,8,15,False,19194,1,False,False,21.5,7.2,3,5
2017,8,15,True,4872,1,False,False,21.5,7.2,1,1
2017,8,16,False,21839,2,False,False,18.9,0.0,3,5
2017,8,16,True,9626,2,False,False,18.9,0.0,2,3
2017,8,17,False,21970,3,False,False,20.0,0.0,3,5
2017,8,17,True,9349,3,False,False,20.0,0.0,2,3
2017,8,18,False,16599,4,False,False,19.4,16.6,3,5
2017,8,18,True,3143,4,False,False,19.4,16.6,1,1
2017,8,19,False,20659,5,False,True,22.2,0.0,3,5
2017,8,19,True,6203,5,False,True,22.2,0.0,1,2
2017,8,20,False,18926,6,False,True,21.9,0.0,3,5
2017,8,20,True,6704,6,False,True,21.9,0.0,2,2
2017,8,21,False,20020,0,False,False,23.3,0.0,3,5
2017,8,21,True,8630,0,False,False,23.3,0.0,2,3
2017,8,22,False,11662,1,False,False,23.6,10.0,2,3
2017,8,22,True,9020,1,False,False,23.6,10.0,2,3
2017,8,23,False,19489,2,False,False,18.3,0.0,3,5
2017,8,23,True,8845,2,False,False,18.3,0.0,2,3
2017,8,24,False,20125,3,False,False,16.9,0.0,3,5
2017,8,24,True,9220,3,False,False,16.9,0.0,2,3
2017,8,25,False,20316,4,False,False,16.3,0.0,3,5
2017,8,25,True,9159,4,False,False,16.3,0.0,2,3
2017,8,26,False,17929,5,False,True,15.4,0.0,3,5
2017,8,26,True,5980,5,False,True,15.4,0.0,1,2
2017,8,27,False,22972,6,False,True,16.5,0.0,3,5
2017,8,27,True,7078,6,False,True,16.5,0.0,2,2
2017,8,28,False,20099,0,False,False,16.8,0.0,3,5
2017,8,28,True,8743,0,False,False,16.8,0.0,2,3
2017,8,29,False,20638,1,False,False,19.8,0.0,3,5
2017,8,29,True,9517,1,False,False,19.8,0.0,2,3
2017,8,30,False,21276,2,False,False,17.7,0.0,3,5
2017,8,30,True,9594,2,False,False,17.7,0.0,2,3
2017,8,31,False,17931,3,False,False,14.3,0.6,3,5
2017,8,31,True,8855,3,False,False,14.3,0.6,2,3
2017,9,1,False,16762,4,False,False,12.3,0.0,3,5
2017,9,1,True,8162,4,False,False,12.3,0.0,2,3
2017,9,2,False,18845,5,False,True,13.2,0.0,3,5
2017,9,2,True,5303,5,False,True,13.2,0.0,1,2
2017,9,3,False,2491,6,False,True,12.9,25.0,1,1
2017,9,3,True,2167,6,False,True,12.9,25.0,1,1
2017,9,4,False,11367,0,True,False,18.3,2.4,2,3
2017,9,4,True,3435,0,True,False,18.3,2.4,1,1
2017,9,5,False,17211,1,False,False,18.0,0.8,3,5
2017,9,5,True,7858,1,False,False,18.0,0.8,2,3
2017,9,6,False,16556,2,False,False,16.3,1.0,3,5
2017,9,6,True,8602,2,False,False,16.3,1.0,2,3
2017,9,7,False,15360,3,False,False,15.6,17.6,3,4
2017,9,7,True,4059,3,False,False,15.6,17.6,1,1
2017,9,8,False,17360,4,False,False,15.0,0.8,3,5
2017,9,8,True,8264,4,False,False,15.0,0.8,2,3
2017,9,9,False,16350,5,False,True,14.8,0.6,3,5
2017,9,9,True,5082,5,False,True,14.8,0.6,1,2
2017,9,10,False,16345,6,False,True,13.2,0.0,3,5
2017,9,10,True,4946,6,False,True,13.2,0.0,1,1
2017,9,11,False,18383,0,False,False,16.0,0.0,3,5
2017,9,11,True,8619,0,False,False,16.0,0.0,2,3
2017,9,12,False,19500,1,False,False,18.1,0.0,3,5
2017,9,12,True,9001,1,False,False,18.1,0.0,2,3
2017,9,13,False,19878,2,False,False,19.5,0.0,3,5
2017,9,13,True,9514,2,False,False,19.5,0.0,2,3
2017,9,14,False,20551,3,False,False,21.1,0.0,3,5
2017,9,14,True,9368,3,False,False,21.1,0.0,2,3
2017,9,15,False,20669,4,False,False,21.1,0.0,3,5
2017,9,15,True,9627,4,False,False,21.1,0.0,2,3
2017,9,16,False,19374,5,False,True,21.9,0.0,3,5
2017,9,16,True,6838,5,False,True,21.9,0.0,2,2
2017,9,17,False,17112,6,False,True,22.5,0.0,3,5
2017,9,17,True,6303,6,False,True,22.5,0.0,1,2
2017,9,18,False,18545,0,False,False,21.4,0.0,3,5
2017,9,18,True,8716,0,False,False,21.4,0.0,2,3
2017,9,19,False,19665,1,False,False,22.9,0.0,3,5
2017,9,19,True,9279,1,False,False,22.9,0.0,2,3
2017,9,20,False,19682,2,False,False,21.6,0.0,3,5
2017,9,20,True,9181,2,False,False,21.6,0.0,2,3
2017,9,21,False,20014,3,False,False,19.9,0.0,3,5
2017,9,21,True,9628,3,False,False,19.9,0.0,2,3
2017,9,22,False,20543,4,False,False,20.0,0.0,3,5
2017,9,22,True,9359,4,False,False,20.0,0.0,2,3
2017,9,23,False,18958,5,False,True,21.9,0.0,3,5
2017,9,23,True,6969,5,False,True,21.9,0.0,2,2
2017,9,24,False,18815,6,False,True,25.0,0.0,3,5
2017,9,24,True,7658,6,False,True,25.0,0.0,2,3
2017,9,25,False,17651,0,False,False,26.1,0.0,3,5
2017,9,25,True,8629,0,False,False,26.1,0.0,2,3
2017,9,26,False,18652,1,False,False,25.0,0.0,3,5
2017,9,26,True,9237,1,False,False,25.0,0.0,2,3
2017,9,27,False,14848,2,False,False,24.4,5.6,3,4
2017,9,27,True,9335,2,False,False,24.4,5.6,2,3
2017,9,28,False,17442,3,False,False,13.5,0.0,3,5
2017,9,28,True,9162,3,False,False,13.5,0.0,2,3
2017,9,29,False,16468,4,False,False,10.2,0.0,3,5
2017,9,29,True,8594,4,False,False,10.2,0.0,2,3
2017,9,30,False,14139,5,False,True,10.9,0.0,3,4
2017,9,30,True,5202,5,False,True,10.9,0.0,1,2
2017,10,1,False,12632,6,False,True,11.4,0.0,2,4
2017,10,1,True,4683,6,False,True,11.4,0.0,1,1
2017,10,2,False,16842,0,False,False,13.2,0.0,3,5
2017,10,2,True,8150,0,False,False,13.2,0.0,2,3
2017,10,3,False,17712,1,False,False,14.3,0.0,3,5
2017,10,3,True,8342,1,False,False,14.3,0.0,2,3
2017,10,4,False,12189,2,False,False,19.4,6.8,2,4
2017,10,4,True,8921,2,False,False,19.4,6.8,2,3
2017,10,5,False,16715,3,False,False,15.8,0.0,3,5
2017,10,5,True,8231,3,False,False,15.8,0.0,2,3
2017,10,6,False,16241,4,False,False,14.5,0.0,3,5
2017,10,6,True,8797,4,False,False,14.5,0.0,2,3
2017,10,7,False,8552,5,False,True,16.0,4.8,2,3
2017,10,7,True,4786,5,False,True,16.0,4.8,1,1
2017,10,8,False,11696,6,False,True,20.7,6.4,2,3
2017,10,8,True,3362,6,False,True,20.7,6.4,1,1
2017,10,9,False,3047,0,True,False,16.1,29.6,1,1
2017,10,9,True,2037,0,True,False,16.1,29.6,1,1
2017,10,10,False,16529,1,False,False,16.9,0.0,3,5
2017,10,10,True,7419,1,False,False,16.9,0.0,2,3
2017,10,11,False,13597,2,False,False,8.9,0.0,2,4
2017,10,11,True,7973,2,False,False,8.9,0.0,2,3
2017,10,12,False,15272,3,False,False,9.5,0.0,3,4
2017,10,12,True,7362,3,False,False,9.5,0.0,2,3
2017,10,13,False,15122,4,False,False,12.0,0.0,3,4
2017,10,13,True,7722,4,False,False,12.0,0.0,2,3
2017,10,14,False,12085,5,False,True,16.3,0.4,2,3
2017,10,14,True,4622,5,False,True,16.3,0.4,1,1
2017,10,15,False,7165,6,False,True,15.8,11.0,2,2
2017,10,15,True,3277,6,False,True,15.8,11.0,1,1
2017,10,16,False,11131,0,False,False,4.8,0.0,2,3
2017,10,16,True,6304,0,False,False,4.8,0.0,1,2
2017,10,17,False,12774,1,False,False,7.1,0.0,2,4
2017,10,17,True,6269,1,False,False,7.1,0.0,1,2
2017,10,18,False,14684,2,False,False,13.4,0.0,3,4
2017,10,18,True,7454,2,False,False,13.4,0.0,2,3
2017,10,19,False,14553,3,False,False,15.7,0.0,3,4
2017,10,19,True,7565,3,False,False,15.7,0.0,2,3
2017,10,20,False,15137,4,False,False,12.1,0.0,3,4
2017,10,20,True,7482,4,False,False,12.1,0.0,2,3
2017,10,21,False,14142,5,False,True,14.8,0.0,3,4
2017,10,21,True,4918,5,False,True,14.8,0.0,1,1
2017,10,22,False,12143,6,False,True,13.9,0.0,2,4
2017,10,22,True,4782,6,False,True,13.9,0.0,1,1
2017,10,23,False,14509,0,False,False,14.0,0.0,3,4
2017,10,23,True,7054,0,False,False,14.0,0.0,2,2
2017,10,24,False,6200,1,False,False,17.5,32.0,1,2
2017,10,24,True,5683,1,False,False,17.5,32.0,1,2
2017,10,25,False,14738,2,False,False,13.95,18.0,3,4
2017,10,25,True,7065,2,False,False,13.95,18.0,2,2
2017,10,26,False,7133,3,False,False,10.4,4.0,2,2
2017,10,26,True,6452,3,False,False,10.4,4.0,1,2
2017,10,27,False,12756,4,False,False,8.0,0.0,2,4
2017,10,27,True,6430,4,False,False,8.0,0.0,1,2
2017,10,28,False,12698,5,False,True,11.2,0.0,2,4
2017,10,28,True,4351,5,False,True,11.2,0.0,1,1
2017,10,29,False,3892,6,False,True,10.6,26.6,1,1
2017,10,29,True,2329,6,False,True,10.6,26.6,1,1
2017,10,30,False,8377,0,False,False,12.9,0.6,2,3
2017,10,30,True,4276,0,False,False,12.9,0.6,1,1
2017,10,31,False,10176,1,False,False,6.8,0.4,2,3
2017,10,31,True,5393,1,False,False,6.8,0.4,1,2
